1.631366010145382573e-07 2.024717010381383620e-07 2.343509011450964693e-07 2.791418210932353368e-07 3.074462151425753366e-07 3.502552024863224581e-07 4.609611871962419540e-07 5.251328605841145984e-07 5.841823954743578658e-07 6.253082410138533338e-07 7.299999999999999987e-07 5.472716391555906013e-07 5.139276178301286924e-07 3.989554666553539285e-07 2.971655761516467432e-07 2.656247512918979773e-07 1.979579203825849357e-07 1.612214046577929966e-07 1.317463299414460946e-07 1.046247361944247207e-07 8.660769730317354276e-08 6.964959281357007088e-08 5.717324981359922188e-08 4.488017147887729681e-08 3.677996633022260206e-08 3.270225754796767264e-08 2.451868440043351017e-08 2.019850079942612932e-08 1.612562994909220759e-08 1.283311926071465308e-08 9.642128004222170411e-09 7.431926422748289568e-09 5.339829233660371650e-09 3.693988755471469288e-09 2.799572724698149099e-09 1.993815442415961719e-09 1.583891285314113187e-09 1.273709014094146441e-09 1.005582999672518658e-09 7.169104120937026204e-10 5.437052752326583203e-10 4.532015285250999392e-10 3.464027437209476167e-10 2.881860251763765570e-10 2.129992007634745139e-10 1.662128568371854473e-10 1.198280791849613823e-10 9.845123086684894330e-11 8.007811487496197024e-11 6.263870877475838397e-11 4.077733702278604170e-11 2.721900974421100174e-11 1.888136119482698463e-11 1.297447540849129660e-11 6.007162348605680212e-12 4.073796759338848528e-12 2.445983677658432620e-12 1.277324008302901271e-12
1.333802216853791195e-07 1.660146318327683626e-07 1.944033973589668535e-07 2.276975787280627324e-07 2.438893292103462296e-07 2.715414680821011960e-07 3.535716732243110959e-07 4.050327743288109625e-07 4.612239396486998568e-07 5.119286650151656287e-07 5.472716391555907072e-07 5.800000000000000585e-07 4.796633417542122625e-07 3.859974597932155801e-07 2.937711445570172671e-07 2.643077156422821993e-07 1.952673507576811058e-07 1.562032853643220930e-07 1.249278498001444858e-07 9.680625523736716491e-08 7.891695776041981231e-08 6.285873700806113923e-08 5.133170730194764010e-08 4.018589241852387480e-08 3.290203588135946068e-08 2.925683325452695020e-08 2.193966277110526926e-08 1.805147116318984596e-08 1.443591004124500424e-08 1.150945321273071617e-08 8.655040888775720127e-09 6.675516894470330243e-09 4.800317020417464598e-09 3.322366018205776624e-09 2.518778286982081057e-09 1.795045066794046965e-09 1.427001776039549393e-09 1.148222104820825400e-09 9.072312591794271207e-10 6.470890941425410479e-10 4.908749002528205084e-10 4.092401569099935280e-10 3.129193811998948787e-10 2.603935057111599682e-10 1.924884125433510467e-10 1.502248098977137377e-10 1.083167866887738830e-10 8.900354331598900352e-11 7.239839219318087743e-11 5.663890923874442396e-11 3.687538378729248682e-11 2.461059257200035221e-11 1.706842497168952477e-11 1.172524517244524499e-11 5.426951843522168355e-12 3.679691922220111266e-12 2.210073438261673863e-12 1.152714330144323588e-12
1.278854026769591199e-07 1.594932056267420844e-07 1.885633987936174153e-07 2.184571645692122762e-07 2.287176575862619664e-07 2.481297442741501115e-07 3.158771218955502854e-07 3.575614542674231383e-07 4.095247145489932122e-07 4.647162226435958579e-07 5.139276178301287983e-07 4.796633417542122625e-07 5.799999999999999526e-07 4.107611466319177417e-07 3.227851329424250738e-07 2.963942700555477858e-07 2.202105270309713532e-07 1.749194274177003152e-07 1.376510306846052699e-07 1.042139380006384340e-07 8.337227434233846554e-08 6.546863884171548539e-08 5.296956584446103178e-08 4.123632695383638787e-08 3.366840844682982315e-08 2.990760407319331311e-08 2.241975171282724876e-08 1.843065270365300978e-08 1.475530075486636428e-08 1.177845498713294826e-08 8.863817022260802140e-09 6.840713895970411617e-09 4.922596243065591052e-09 3.408851847505770908e-09 2.585629671126736081e-09 1.843995643652224148e-09 1.466951578644443288e-09 1.180967336988114463e-09 9.336144431528294833e-10 6.661927684031468382e-10 5.055003012641855629e-10 4.214665220132772716e-10 3.223747040762545449e-10 2.683292130399267904e-10 1.983955511286556191e-10 1.548520562465448632e-10 1.116721168997843429e-10 9.176724709746692812e-11 7.464755456772427760e-11 5.840053210708152569e-11 3.802512822530340539e-11 2.537330678901756948e-11 1.759360467961972127e-11 1.208278849532581965e-11 5.591040196504918452e-12 3.790349214868462704e-12 2.277351676977541198e-12 1.186441929253909830e-12
1.025992228335010424e-07 1.284921149991521237e-07 1.554105871590236316e-07 1.794082127412605970e-07 1.848533658454692929e-07 1.963464405031365496e-07 2.441167052147761127e-07 2.707596577992563686e-07 3.076406697730511958e-07 3.521851942797864860e-07 3.989554666553539285e-07 3.859974597932155801e-07 4.107611466319177417e-07 3.999999999999998760e-07 2.941220770398063725e-07 2.784401188712421564e-07 2.107552790694977992e-07 1.684188278785016526e-07 1.317201784860742786e-07 9.756777020697975673e-08 7.651495013426195950e-08 5.901597974874218570e-08 4.710737576497604483e-08 3.632068280778733927e-08 2.948936642214134650e-08 2.612900540937329337e-08 1.955590050846853905e-08 1.600516029652197339e-08 1.284538375921422056e-08 1.028875168499629425e-08 7.748615483474144298e-09 5.983115341437310932e-09 4.309783574594570950e-09 2.984251379541332335e-09 2.261988289079918728e-09 1.613360938452867593e-09 1.283983409326518062e-09 1.034640725198849959e-09 8.196125649890058148e-10 5.852090064005453021e-10 4.441857832601846422e-10 3.707467187384105019e-10 2.837915680168789147e-10 2.362999566895474793e-10 1.747282978913727164e-10 1.364373936467310684e-10 9.841016218416380413e-11 8.092246888169032199e-11 6.587370960523800187e-11 5.159927620446186762e-11 3.362836666871561093e-11 2.245654602211941278e-11 1.558046655524166480e-11 1.070345371351403995e-11 4.952208430685167779e-12 3.358656808964258807e-12 2.019856740482915852e-12 1.051709337510869862e-12
8.365561400189587895e-08 1.048168121183481559e-07 1.278965147878069818e-07 1.472902179386200626e-07 1.503443337849651288e-07 1.572466210449564657e-07 1.912315303606305147e-07 2.066363816780998266e-07 2.298320784044536874e-07 2.607449754648643193e-07 2.971655761516467432e-07 2.937711445570172671e-07 3.227851329424250208e-07 2.941220770398063725e-07 2.899999999999999763e-07 2.453950739105383241e-07 1.911369253560655381e-07 1.555705157883071718e-07 1.224511826078788468e-07 8.999530617099168368e-08 6.958222502011834563e-08 5.273276131513149396e-08 4.140123719821420718e-08 3.149142230633300181e-08 2.533209185572201042e-08 2.232305792387362465e-08 1.665256522593030961e-08 1.358772414370723794e-08 1.090938127005107664e-08 8.747866405682843714e-09 6.591321316985781589e-09 5.091755115399814085e-09 3.670183189866341448e-09 2.542219722370945235e-09 1.927235369857372461e-09 1.375281563410393237e-09 1.095128144046847049e-09 8.829671543157198479e-10 7.001037698377180558e-10 5.001082565544796053e-10 3.796908078158435498e-10 3.170320101676385942e-10 2.427847104474055585e-10 2.022131492032884186e-10 1.495484826874795839e-10 1.168010937742816926e-10 8.426192373688090481e-11 6.930785422972046993e-11 5.643450993089500358e-11 4.422695343373951884e-11 2.883645699471008383e-11 1.926108993502233177e-11 1.336570313589311248e-11 9.182300311306844009e-12 4.247928205636939643e-12 2.881492256708111004e-12 1.734239622676054118e-12 9.023050753708546982e-13
8.298181857282697784e-08 1.038533983221278191e-07 1.269635457244637478e-07 1.460443403191693432e-07 1.484210292513123746e-07 1.538792063172360242e-07 1.842933473337422931e-07 1.947431975131061546e-07 2.113781793015240252e-07 2.351501568998982006e-07 2.656247512918979773e-07 2.643077156422821464e-07 2.963942700555477328e-07 2.784401188712422094e-07 2.453950739105383241e-07 2.599999999999999459e-07 2.014192160861078354e-07 1.683960215740896210e-07 1.348274738530829484e-07 9.958157585585146496e-08 7.656633655174854013e-08 5.724685316775926173e-08 4.419653458340097576e-08 3.306942821001957659e-08 2.625228034603111624e-08 2.292494720981861222e-08 1.700110103443382518e-08 1.382732985682016579e-08 1.108515154514380874e-08 8.882687392712325866e-09 6.696047309514150569e-09 5.175277787885290656e-09 3.732738293938817881e-09 2.587770709081505376e-09 1.963810052455308301e-09 1.402977956278016316e-09 1.118304185974044551e-09 9.019845172075362679e-10 7.152746723399954894e-10 5.111553448658995116e-10 3.881532444936365067e-10 3.239840813279669532e-10 2.481791155608797946e-10 2.067566632116015747e-10 1.529442316656335930e-10 1.194529136220806690e-10 8.618970768671241397e-11 7.088867163438321862e-11 5.771285399527559013e-11 4.522112878309459852e-11 2.948424291769095179e-11 1.968659961564942387e-11 1.365625786382998424e-11 9.378520149215685350e-12 4.337491519001158567e-12 2.941907352721542575e-12 1.772111633138606962e-12 9.206855736901044267e-13
6.829182976824899877e-08 8.536099196577248712e-08 1.044627758958115016e-07 1.201134214270735655e-07 1.218278889941807167e-07 1.257448565432004282e-07 1.492096335045308765e-07 1.551373792324621769e-07 1.647030012068670115e-07 1.788441714404678742e-07 1.979579203825849887e-07 1.952673507576811058e-07 2.202105270309713532e-07 2.107552790694977992e-07 1.911369253560655381e-07 2.014192160861078354e-07 1.780999999999999603e-07 1.451650440682524233e-07 1.193194572438796333e-07 8.962925952633701025e-08 6.935774482962991672e-08 5.166351383976374247e-08 3.944823908919682140e-08 2.908259111636753539e-08 2.275060749922367643e-08 1.963377283085716809e-08 1.443365562756495993e-08 1.167695271117181938e-08 9.330112012913003187e-09 7.462421991944823977e-09 5.623857035586340134e-09 4.346953917219211365e-09 3.136284392163017086e-09 2.175748174755261964e-09 1.652667922404509485e-09 1.181808206562800027e-09 9.428159454602810196e-10 7.607328352987461345e-10 6.033030894941329274e-10 4.313248942506825754e-10 3.276409082214795732e-10 2.734267051746992115e-10 2.095133055074401994e-10 1.746011083410141416e-10 1.292042819293606178e-10 1.009237767061425379e-10 7.284129444142524529e-11 5.991029583829252921e-11 4.877053815856257188e-11 3.820851302440249131e-11 2.491368183338856417e-11 1.663092705399364942e-11 1.153395136479986151e-11 7.919463948599598693e-12 3.662626757858724181e-12 2.483990328052821513e-12 1.497315396562520199e-12 7.770910592581701083e-13
6.006683351965587203e-08 7.498642456208922092e-08 9.189093431625218923e-08 1.056600564073776761e-07 1.070799811927210660e-07 1.103115120739942757e-07 1.302848533612431948e-07 1.341625299617091848e-07 1.402102638725428109e-07 1.490666951783417277e-07 1.612214046577929966e-07 1.562032853643221194e-07 1.749194274177003152e-07 1.684188278785016261e-07 1.555705157883071983e-07 1.683960215740896210e-07 1.451650440682523969e-07 1.359999999999999473e-07 1.098470502654562084e-07 8.455168226810473415e-08 6.648247052666880465e-08 4.982260256439822376e-08 3.792250038919971556e-08 2.767212980992981315e-08 2.134988729238073820e-08 1.817987131802118679e-08 1.321158691944837952e-08 1.059939300312887256e-08 8.422371980957508577e-09 6.714301396193476842e-09 5.054018820378783376e-09 3.904469875316602782e-09 2.816995281795433732e-09 1.955132639181257274e-09 1.486229358543498504e-09 1.063712909896596196e-09 8.493042016621605543e-10 6.855721879367494152e-10 5.437958807618365222e-10 3.889657021718073415e-10 2.955732752120528202e-10 2.466456647767165469e-10 1.890593169423960510e-10 1.576135399960600229e-10 1.166795308256662821e-10 9.115691185826699595e-11 6.581402188415980327e-11 5.413463320450668410e-11 4.406802287091282255e-11 3.452281627729903096e-11 2.251444628641458226e-11 1.502740497729719447e-11 1.042047649873731530e-11 7.154160863112116052e-12 3.308929915929714243e-12 2.244107362868443844e-12 1.353796564713935563e-12 7.019242172166120349e-13
5.185160816653432800e-08 6.464263588234549076e-08 7.925592890794738318e-08 9.113755112482657480e-08 9.233011968926869510e-08 9.505910131982223717e-08 1.120422437418802387e-07 1.147937196865976826e-07 1.188091768501872634e-07 1.243716449374470995e-07 1.317463299414460946e-07 1.249278498001444593e-07 1.376510306846052699e-07 1.317201784860742786e-07 1.224511826078787938e-07 1.348274738530829219e-07 1.193194572438796333e-07 1.098470502654562084e-07 1.010000000000000044e-07 7.614710749121704230e-08 6.128241017174720363e-08 4.662553485046669352e-08 3.570117510273301576e-08 2.597845845149382943e-08 1.985081322269460030e-08 1.669439651849035151e-08 1.197654356400833467e-08 9.506542602062565070e-09 7.491412673094909896e-09 5.938830137716529929e-09 4.458857024580692975e-09 3.439460814116432183e-09 2.479807656007457946e-09 1.721334947654814147e-09 1.309394629888399182e-09 9.379238287444840743e-10 7.494875303917342531e-10 6.052406808678555651e-10 4.801082293225326510e-10 3.435844686144873887e-10 2.612018678770430198e-10 2.179399541087362891e-10 1.671170710307681036e-10 1.393801766311827118e-10 1.032319646486688436e-10 8.066857116015408319e-11 5.826568380591508369e-11 4.792918047003417853e-11 3.901455892588608199e-11 3.055974614666502700e-11 1.993310428143612311e-11 1.330214137763077169e-11 9.222483821931893287e-12 6.331005617105285240e-12 2.928767194066741962e-12 1.986187161755188097e-12 1.199114168780220880e-12 6.211009399549225001e-13
4.302615857617886451e-08 5.357978576248869121e-08 6.503842435461560352e-08 7.475717039646255256e-08 7.592551778031115213e-08 7.828820574528263319e-08 9.228455191547260851e-08 9.436213817835277194e-08 9.720083824028068757e-08 1.006564659543196003e-07 1.046247361944247207e-07 9.680625523736716491e-08 1.042139380006384604e-07 9.756777020697975673e-08 8.999530617099167045e-08 9.958157585585145172e-08 8.962925952633701025e-08 8.455168226810473415e-08 7.614710749121704230e-08 6.610000000000001617e-08 5.176369417023536609e-08 4.029739399991862527e-08 3.133288391032039611e-08 2.297258053230124435e-08 1.753677725439816839e-08 1.464354075721816859e-08 1.040484382587890567e-08 8.232223522133977396e-09 6.404705743457217861e-09 5.015062270718622493e-09 3.751039495000543694e-09 2.887754820761818503e-09 2.078222453019642927e-09 1.445430513513163281e-09 1.104599014728405945e-09 7.938169448017573702e-10 6.359767771321690941e-10 5.136147383816224436e-10 4.058571894621257821e-10 2.906947774637562430e-10 2.213025278654547692e-10 1.841704656983666960e-10 1.411921295334453782e-10 1.178775164475499463e-10 8.748486909798253323e-11 6.836698950735611981e-11 4.945404281597353817e-11 4.062631858004395158e-11 3.299894233369978008e-11 2.573859480414078823e-11 1.674916219392933900e-11 1.113814698542453440e-11 7.696696771754912565e-12 5.272419736872854636e-12 2.441351396948178414e-12 1.650996415757292134e-12 9.945834371404512390e-13 5.128412217472551844e-13
